"","LOAD_TIME","FFP_DATE","LAST_TO_END","FLIGHT_COUNT","SEG_KM_SUM","avg_discount"
"22123","2014/3/31","2004/11/1",256,15,16307,0.674364383
"22124","2014/3/31","2012/5/27",395,2,15168,0.725
"22125","2014/3/31","2011/5/25",379,2,15168,0.725
"22126","2014/3/31","2012/10/17",118,14,13012,0.845101445
"22127","2014/3/31","2011/7/23",71,11,10891,1.009668534
"22128","2014/3/31","2009/1/11",23,11,13906,0.790715518
"22129","2014/3/31","2010/2/16",32,11,19700,0.558122843
"22130","2014/3/31","2008/11/20",155,8,17309,0.635168409
"22131","2014/3/31","2009/11/6",184,5,21774,0.504895288
"22132","2014/3/31","2010/10/21",3,11,16319,0.673647895
"22133","2014/3/31","2012/7/21",355,11,14167,0.775965271
"22134","2014/3/31","2011/8/22",16,13,15311,0.717976618
"22135","2014/3/31","2009/11/29",112,12,14667,0.749493421
"22136","2014/3/31","2011/6/15",69,12,8746,1.256848845
"22137","2014/3/31","2008/4/11",82,11,16642,0.660512559
"22138","2014/3/31","2011/11/4",223,5,15268,0.719904375
"22139","2014/3/31","2008/4/12",420,8,14596,0.753031653
"22140","2014/3/31","2011/6/21",128,10,14543,0.75576566
"22141","2014/3/31","2007/12/2",119,13,12826,0.856804148
"22142","2014/3/31","2012/11/12",10,17,13679,0.803372323
"22143","2014/3/31","2012/11/25",219,7,20202,0.543960004
"22144","2014/3/31","2011/4/3",40,13,15037,0.73076877
"22145","2014/3/31","2008/12/9",167,11,16554,0.663799686
"22146","2014/3/31","2011/10/17",27,14,15208,0.722498027
"22147","2014/3/31","2006/7/20",83,6,14552,0.75503436
"22148","2014/3/31","2013/1/30",77,17,13463,0.816061056
"22149","2014/3/31","2009/7/25",51,14,15825,0.694242654
"22150","2014/3/31","2011/12/20",119,11,16108,0.681995282
"22151","2014/3/31","2005/11/30",62,18,15009,0.731910853
"22152","2014/3/31","2007/9/14",46,8,15048,0.73
"22153","2014/3/31","2012/9/20",108,11,15952,0.688630266
"22154","2014/3/31","2010/12/21",413,13,13695,0.802095655
"22155","2014/3/31","2010/9/9",23,15,15285,0.718631338
"22156","2014/3/31","2010/7/22",11,9,17483,0.628254876
"22157","2014/3/31","2012/5/2",310,14,17766,0.618237082
"22158","2014/3/31","2008/2/21",90,10,15879,0.691680207
"22159","2014/3/31","2006/2/23",5,14,14977,0.733327102
"22160","2014/3/31","2011/3/26",108,12,18073,0.607697671
"22161","2014/3/31","2008/3/25",242,11,20095,0.546543916
"22162","2014/3/31","2012/3/29",61,7,16306,0.673512817
"22163","2014/3/31","2010/9/1",535,4,12920,0.85
"22164","2014/3/31","2009/7/10",589,5,16150,0.68
"22165","2014/3/31","2011/10/11",217,10,17795,0.617116606
"22166","2014/3/31","2005/2/6",13,14,15230,0.72102889
"22167","2014/3/31","2012/2/24",12,18,14471,0.758785848
"22168","2014/3/31","2009/7/25",192,13,18346,0.598448708
"22169","2014/3/31","2005/7/3",118,15,15381,0.713794942
"22170","2014/3/31","2012/2/13",70,12,22768,0.482183767
"22171","2014/3/31","2011/2/23",17,11,14232,0.771354694
"22172","2014/3/31","2010/12/16",462,16,15075,0.728172471
"22173","2014/3/31","2012/2/9",11,10,16853,0.651342788
"22174","2014/3/31","2013/1/10",192,20,27290,0.402223525
"22175","2014/3/31","2011/7/12",14,15,18767,0.584833484
"22176","2014/3/31","2012/8/17",583,5,8133,1.349440551
"22177","2014/3/31","2013/3/23",60,7,8905,1.232428972
"22178","2014/3/31","2007/1/17",166,11,14094,0.778673904
"22179","2014/3/31","2008/12/15",2,12,20507,0.535149461
"22180","2014/3/31","2012/5/20",112,11,15110,0.726283256
"22181","2014/3/31","2012/1/20",82,13,14682,0.747437679
"22182","2014/3/31","2012/8/15",324,10,21560,0.508882189
"22183","2014/3/31","2012/4/30",458,17,11730,0.935294118
"22184","2014/3/31","2010/12/30",167,15,19659,0.558037031
"22185","2014/3/31","2010/5/23",144,6,11150,0.983856502
"22186","2014/3/31","2012/3/3",79,10,16650,0.658831832
"22187","2014/3/31","2012/2/10",37,15,19849,0.55259862
"22188","2014/3/31","2011/7/19",186,13,15207,0.721275071
"22189","2014/3/31","2012/1/15",7,6,12899,0.85012249
"22190","2014/3/31","2012/9/16",97,16,18998,0.577191283
"22191","2014/3/31","2009/4/7",10,16,22464,0.488127671
"22192","2014/3/31","2007/3/24",7,9,15109,0.725738964
"22193","2014/3/31","2012/12/19",15,6,13722,0.799078123
"22194","2014/3/31","2011/3/15",55,8,15844,0.691935749
"22195","2014/3/31","2011/7/27",6,8,23768,0.46125
"22196","2014/3/31","2009/9/29",7,8,13319,0.823070801
"22197","2014/3/31","2009/12/21",249,14,11790,0.929802375
"22198","2014/3/31","2012/3/12",223,12,17075,0.641975403
"22199","2014/3/31","2012/2/20",518,10,15783,0.694506748
"22200","2014/3/31","2012/11/6",57,12,14290,0.767038488
"22201","2014/3/31","2005/3/16",1,15,18351,0.597270993
"22202","2014/3/31","2012/6/2",362,6,9433,1.161825506
"22203","2014/3/31","2011/9/28",107,11,15238,0.719156057
"22204","2014/3/31","2006/9/14",36,8,11741,0.933340431
"22205","2014/3/31","2007/10/24",144,12,14196,0.771899127
"22206","2014/3/31","2005/3/1",10,19,13110,0.835789474
"22207","2014/3/31","2007/5/14",44,9,18840,0.581514862
"22208","2014/3/31","2013/2/6",6,18,13564,0.807640814
"22209","2014/3/31","2011/4/18",19,8,20554,0.532930816
"22210","2014/3/31","2011/10/1",204,6,11831,0.925844814
"22211","2014/3/31","2011/11/2",58,12,18141,0.603758889
"22212","2014/3/31","2010/8/11",27,9,14813,0.739394451
"22213","2014/3/31","2005/11/23",33,9,9208,1.189471112
"22214","2014/3/31","2009/7/20",193,6,8565,1.278758903
"22215","2014/3/31","2009/9/28",154,6,12454,0.879362454
"22216","2014/3/31","2010/9/30",89,10,12727,0.860493439
"22217","2014/3/31","2012/8/27",255,9,14201,0.771075981
"22218","2014/3/31","2010/8/11",85,2,15208,0.72
"22219","2014/3/31","2007/2/26",113,2,15208,0.72
"22220","2014/3/31","2008/3/24",122,5,13592,0.805580489
"22221","2014/3/31","2009/2/17",129,18,17736,0.617337055
"22222","2014/3/31","2012/8/27",69,7,14298,0.765728074
"22223","2014/3/31","2011/11/15",154,7,14791,0.740202826
"22224","2014/3/31","2010/8/1",191,10,15910,0.688138906
"22225","2014/3/31","2008/10/24",165,8,11200,0.9775
"22226","2014/3/31","2008/7/17",68,8,14360,0.762376045
"22227","2014/3/31","2012/6/23",613,3,10947,1
"22228","2014/3/31","2010/5/19",124,9,12469,0.877891571
"22229","2014/3/31","2010/2/1",3,11,16115,0.679260937
"22230","2014/3/31","2008/1/16",201,8,16616,0.65875
"22231","2014/3/31","2007/2/9",289,9,12728,0.859970145
"22232","2014/3/31","2012/3/19",193,12,17599,0.621944997
"22233","2014/3/31","2009/4/16",381,9,15166,0.721614137
"22234","2014/3/31","2010/6/11",68,11,16214,0.674921673
"22235","2014/3/31","2010/3/5",1,18,16865,0.648859176
"22236","2014/3/31","2009/3/12",27,13,18335,0.59683447
"22237","2014/3/31","2006/6/17",277,2,10822,1.011164295
"22238","2014/3/31","2011/5/20",3,14,15468,0.70744828
"22239","2014/3/31","2007/7/13",344,4,7923,1.38091632
"22240","2014/3/31","2005/2/1",123,7,9374,1.167121826
"22241","2014/3/31","2012/8/7",26,9,14245,0.767978238
"22242","2014/3/31","2006/10/13",1,9,13325,0.820871295
"22243","2014/3/31","2011/11/12",36,13,15220,0.71859724
"22244","2014/3/31","2012/3/1",116,13,15554,0.703078308
"22245","2014/3/31","2012/1/5",9,11,15732,0.69510806
"22246","2014/3/31","2007/4/11",1,12,17549,0.623116987
"22247","2014/3/31","2013/2/5",7,7,20696,0.528343641
"22248","2014/3/31","2007/4/2",75,9,18503,0.59094255
"22249","2014/3/31","2007/3/4",131,15,15757,0.693912547
"22250","2014/3/31","2007/11/26",172,9,12047,0.907502283
"22251","2014/3/31","2006/2/22",111,12,16517,0.661881092
"22252","2014/3/31","2011/9/14",14,13,16463,0.664010812
"22253","2014/3/31","2011/1/14",17,11,16760,0.652232697
"22254","2014/3/31","2013/1/22",105,13,15450,0.707535275
"22255","2014/3/31","2006/11/1",194,6,13568,0.805660377
"22256","2014/3/31","2010/9/1",200,14,15946,0.685440236
"22257","2014/3/31","2011/11/10",56,11,12253,0.89193014
"22258","2014/3/31","2010/4/8",192,17,12632,0.865083914
"22259","2014/3/31","2012/12/21",35,8,10505,1.040202761
"22260","2014/3/31","2012/6/6",110,19,23144,0.472125821
"22261","2014/3/31","2005/4/1",10,13,17620,0.620115778
"22262","2014/3/31","2012/4/14",25,10,13712,0.796829784
"22263","2014/3/31","2010/2/8",214,10,15408,0.709096573
"22264","2014/3/31","2011/7/12",21,13,18050,0.605303601
"22265","2014/3/31","2010/4/27",186,15,13077,0.835453086
"22266","2014/3/31","2006/3/14",20,11,17957,0.608394498
"22267","2014/3/31","2012/5/23",115,9,14598,0.748335388
"22268","2014/3/31","2012/10/3",27,12,19187,0.569277115
"22269","2014/3/31","2012/12/30",41,10,15189,0.719115807
"22270","2014/3/31","2008/3/23",345,8,12157,0.898457679
"22271","2014/3/31","2009/9/10",24,14,18537,0.58921832
"22272","2014/3/31","2007/12/2",252,7,18452,0.591908736
"22273","2014/3/31","2006/5/17",2,15,18245,0.598479035
"22274","2014/3/31","2007/12/17",34,6,14592,0.748244929
"22275","2014/3/31","2011/7/29",124,16,21902,0.498507899
"22276","2014/3/31","2013/3/16",348,4,16116,0.67746339
"22277","2014/3/31","2013/1/19",3,12,15012,0.727226219
"22278","2014/3/31","2009/12/22",400,11,14434,0.756238742
"22279","2014/3/31","2007/1/23",83,10,17430,0.626188755
"22280","2014/3/31","2006/5/6",229,8,13748,0.793832557
"22281","2014/3/31","2008/5/21",81,18,17104,0.638069457
"22282","2014/3/31","2012/7/18",500,6,13932,0.783333333
"22283","2014/3/31","2006/9/21",133,7,17917,0.609094156
"22284","2014/3/31","2007/6/17",626,6,9348,1.167335259
"22285","2014/3/31","2008/12/31",223,12,16560,0.658941425
"22286","2014/3/31","2012/7/5",620,3,15012,0.726851852
"22287","2014/3/31","2011/3/24",160,10,13695,0.796743337
"22288","2014/3/31","2009/9/26",40,8,15090,0.723055003
"22289","2014/3/31","2010/12/7",11,13,15157,0.719837039
"22290","2014/3/31","2012/8/15",78,10,17484,0.624027682
"22291","2014/3/31","2009/1/1",138,12,20017,0.545056702
"22292","2014/3/31","2012/4/6",72,16,20656,0.528125
"22293","2014/3/31","2009/11/30",15,11,13868,0.786594318
"22294","2014/3/31","2011/8/12",132,11,14644,0.74488596
"22295","2014/3/31","2008/3/7",359,14,20154,0.541222586
"22296","2014/3/31","2006/1/21",115,5,7395,1.474989858
"22297","2014/3/31","2012/4/29",97,9,16274,0.670240875
"22298","2014/3/31","2012/4/29",243,8,13184,0.827271693
"22299","2014/3/31","2011/10/26",118,17,21047,0.518193567
"22300","2014/3/31","2012/4/1",109,14,15926,0.684722466
"22301","2014/3/31","2005/7/16",41,5,13698,0.795989926
"22302","2014/3/31","2011/1/14",132,15,16906,0.644940258
"22303","2014/3/31","2010/4/17",43,5,14169,0.769519373
"22304","2014/3/31","2008/10/28",49,15,16107,0.676922456
"22305","2014/3/31","2010/9/2",25,6,7778,1.40178452
"22306","2014/3/31","2007/9/5",146,9,13933,0.782486184
"22307","2014/3/31","2010/12/17",20,12,13809,0.789503223
"22308","2014/3/31","2009/7/20",140,8,15869,0.687003592
"22309","2014/3/31","2006/1/15",550,15,10350,1.053333333
"22310","2014/3/31","2009/3/16",11,11,16813,0.648425028
"22311","2014/3/31","2010/3/10",128,4,10688,1.02
"22312","2014/3/31","2007/8/1",17,10,12867,0.847215357
"22313","2014/3/31","2009/12/1",76,15,16361,0.666263065
"22314","2014/3/31","2013/3/8",12,13,12687,0.859195239
"22315","2014/3/31","2007/4/26",77,12,14727,0.74015346
"22316","2014/3/31","2012/3/23",671,3,19904,0.547638666
"22317","2014/3/31","2013/1/1",30,5,17890,0.609268865
"22318","2014/3/31","2011/8/12",177,11,15449,0.705524629
"22319","2014/3/31","2006/3/24",115,7,12368,0.881224127
"22320","2014/3/31","2006/7/23",5,13,16248,0.670787789
"22321","2014/3/31","2010/9/15",369,10,14188,0.76814914
"22322","2014/3/31","2012/11/16",135,7,16175,0.67374034
"22323","2014/3/31","2011/11/23",306,17,15791,0.690079792
"22324","2014/3/31","2011/9/13",14,13,12270,0.888025265
"22325","2014/3/31","2013/1/3",13,13,15283,0.712938559
"22326","2014/3/31","2008/3/7",544,6,17134,0.63591689
"22327","2014/3/31","2012/8/31",6,20,15505,0.702719768
"22328","2014/3/31","2013/3/24",12,11,13500,0.80708
"22329","2014/3/31","2012/9/1",41,12,13463,0.809291391
"22330","2014/3/31","2007/5/19",88,14,18584,0.586233857
"22331","2014/3/31","2008/10/9",172,12,17791,0.61232983
"22332","2014/3/31","2006/3/30",115,13,18171,0.599481592
"22333","2014/3/31","2011/4/13",166,4,11172,0.975
"22334","2014/3/31","2011/8/8",382,14,18613,0.585147478
"22335","2014/3/31","2012/4/4",267,12,17263,0.630893819
"22336","2014/3/31","2011/1/22",38,9,22855,0.476473419
"22337","2014/3/31","2012/12/15",72,14,16593,0.656280962
"22338","2014/3/31","2007/7/4",47,11,16290,0.668441989
"22339","2014/3/31","2012/2/5",33,13,18099,0.601622742
"22340","2014/3/31","2009/5/6",21,16,13196,0.825137163
"22341","2014/3/31","2011/1/13",71,9,16493,0.660147335
"22342","2014/3/31","2010/12/17",43,13,18187,0.598657833
"22343","2014/3/31","2012/2/14",40,7,19155,0.568393631
"22344","2014/3/31","2007/5/5",27,11,19485,0.558762125
"22345","2014/3/31","2006/10/23",14,10,15093,0.721339031
"22346","2014/3/31","2011/8/22",24,2,15318,0.710738347
"22347","2014/3/31","2011/3/24",95,13,12283,0.886346984
"22348","2014/3/31","2008/6/14",133,19,11240,0.968507117
"22349","2014/3/31","2010/9/18",262,12,15574,0.698975215
"22350","2014/3/31","2012/9/19",96,11,18035,0.603592459
"22351","2014/3/31","2006/3/28",142,12,13338,0.816116359
"22352","2014/3/31","2012/1/5",256,4,12920,0.8425
"22353","2014/3/31","2011/8/3",153,14,15414,0.706163877
"22354","2014/3/31","2010/10/24",707,2,13606,0.8
"22355","2014/3/31","2011/6/2",421,11,14006,0.77711695
"22356","2014/3/31","2011/4/14",5,22,19690,0.552772981
"22357","2014/3/31","2008/5/2",101,13,18971,0.573721997
"22358","2014/3/31","2013/1/8",31,12,28310,0.384434829
"22359","2014/3/31","2012/12/29",194,8,9353,1.163533626
"22360","2014/3/31","2007/12/7",81,16,17350,0.627227666
"22361","2014/3/31","2011/3/5",62,8,13478,0.807406143
"22362","2014/3/31","2008/5/22",555,15,17422,0.624609689
"22363","2014/3/31","2009/5/29",397,15,18914,0.57529079
"22364","2014/3/31","2005/1/13",117,13,15713,0.692462292
"22365","2014/3/31","2011/10/22",14,14,18619,0.584332134
"22366","2014/3/31","2010/5/12",44,4,16397,0.663429896
"22367","2014/3/31","2012/6/4",4,25,13639,0.797550407
"22368","2014/3/31","2012/9/19",224,16,17014,0.63933349
"22369","2014/3/31","2012/3/12",58,15,12912,0.842408612
"22370","2014/3/31","2007/6/24",134,10,11297,0.962775958
"22371","2014/3/31","2006/8/19",18,13,18270,0.595281336
"22372","2014/3/31","2012/11/16",76,16,16137,0.673957985
"22373","2014/3/31","2011/5/29",100,10,13300,0.817684211
"22374","2014/3/31","2013/1/1",14,8,14727,0.738214164
"22375","2014/3/31","2007/12/11",162,9,12270,0.8859674
"22376","2014/3/31","2006/12/24",139,9,15943,0.681790755
"22377","2014/3/31","2011/1/14",179,6,16688,0.651299137
"22378","2014/3/31","2011/12/29",7,8,15510,0.700757576
"22379","2014/3/31","2010/3/31",25,10,12344,0.880477155
"22380","2014/3/31","2008/10/19",18,15,14490,0.75005245
"22381","2014/3/31","2010/2/11",337,16,16469,0.659903455
"22382","2014/3/31","2013/3/13",135,7,14686,0.74
"22383","2014/3/31","2005/11/26",239,10,19514,0.55683253
"22384","2014/3/31","2007/4/4",140,11,14760,0.736166667
"22385","2014/3/31","2010/2/21",59,11,14291,0.760304387
"22386","2014/3/31","2011/12/22",158,8,19469,0.558077456
"22387","2014/3/31","2007/1/22",200,17,21074,0.515521496
"22388","2014/3/31","2011/10/26",219,7,15414,0.704800182
"22389","2014/3/31","2011/8/24",19,18,15402,0.705336969
"22390","2014/3/31","2012/6/6",41,28,12763,0.851154901
"22391","2014/3/31","2011/1/14",17,28,16063,0.676270311
"22392","2014/3/31","2009/3/14",20,14,23882,0.454793568
"22393","2014/3/31","2013/2/23",91,14,15743,0.689846916
"22394","2014/3/31","2011/3/26",48,13,15439,0.703428979
"22395","2014/3/31","2012/7/24",99,13,16689,0.650740608
"22396","2014/3/31","2007/2/17",10,12,13773,0.788474552
"22397","2014/3/31","2006/11/1",44,11,22089,0.491621622
"22398","2014/3/31","2013/3/13",11,13,17874,0.607539443
"22399","2014/3/31","2011/1/30",168,8,14692,0.73910972
"22400","2014/3/31","2009/7/15",127,14,17638,0.615653702
"22401","2014/3/31","2009/4/11",410,6,11820,0.918629442
"22402","2014/3/31","2009/5/21",43,10,19670,0.552
"22403","2014/3/31","2010/5/18",105,16,14881,0.729536993
"22404","2014/3/31","2006/4/6",63,11,15548,0.698226138
"22405","2014/3/31","2011/10/17",131,6,16506,0.657688719
"22406","2014/3/31","2006/5/10",9,10,14966,0.7252205
"22407","2014/3/31","2007/4/8",253,6,10996,0.987049836
"22408","2014/3/31","2006/11/23",76,8,12699,0.854643673
"22409","2014/3/31","2010/11/1",3,9,13601,0.797903095
"22410","2014/3/31","2011/3/23",226,12,13008,0.834244311
"22411","2014/3/31","2008/5/29",183,9,13125,0.826713905
"22412","2014/3/31","2011/9/20",34,17,13597,0.798000294
"22413","2014/3/31","2010/5/22",60,13,14793,0.733337389
"22414","2014/3/31","2012/10/6",205,8,21375,0.50750269
"22415","2014/3/31","2010/9/16",4,17,15561,0.697113296
"22416","2014/3/31","2010/10/27",198,9,14541,0.745999587
"22417","2014/3/31","2008/4/9",429,22,11814,0.918181818
"22418","2014/3/31","2006/6/10",132,16,16871,0.64292988
"22419","2014/3/31","2010/1/5",31,19,14897,0.728124455
"22420","2014/3/31","2007/1/1",103,13,17359,0.624852238
"22421","2014/3/31","2013/3/15",12,4,13296,0.815723526
"22422","2014/3/31","2012/10/16",123,2,15168,0.715
"22423","2014/3/31","2011/7/15",344,16,13983,0.775573911
"22424","2014/3/31","2009/2/11",192,10,12569,0.862785424
"22425","2014/3/31","2005/12/20",4,8,13588,0.798079923
"22426","2014/3/31","2012/5/29",165,12,13336,0.813081884
"22427","2014/3/31","2008/9/5",287,3,11594,0.935219079
"22428","2014/3/31","2006/4/5",109,7,14364,0.754851016
"22429","2014/3/31","2011/9/5",81,5,9069,1.195549675
"22430","2014/3/31","2012/5/15",24,14,11833,0.916252007
"22431","2014/3/31","2008/4/2",65,12,14068,0.770683111
"22432","2014/3/31","2010/12/20",5,16,15228,0.711973995
"22433","2014/3/31","2011/6/2",106,16,12391,0.874830119
"22434","2014/3/31","2012/2/11",90,7,13725,0.789757377
"22435","2014/3/31","2009/4/25",153,9,15835,0.684515946
"22436","2014/3/31","2008/3/18",48,9,11573,0.936588611
"22437","2014/3/31","2012/3/13",295,10,11452,0.946456514
"22438","2014/3/31","2012/11/26",22,11,18874,0.574261948
"22439","2014/3/31","2010/8/27",29,13,18838,0.575287716
"22440","2014/3/31","2008/7/19",45,10,13509,0.802188171
"22441","2014/3/31","2012/10/14",38,16,20311,0.533510905
"22442","2014/3/31","2006/10/6",17,11,15761,0.687490641
"22443","2014/3/31","2013/3/2",23,23,9844,1.100656237
"22444","2014/3/31","2012/4/27",26,18,15447,0.701390561
"22445","2014/3/31","2010/6/1",150,11,16972,0.638327834
"22446","2014/3/31","2013/2/27",9,14,20239,0.535239389
"22447","2014/3/31","2011/12/8",131,13,17305,0.625980352
"22448","2014/3/31","2012/5/31",28,12,12587,0.860610948
"22449","2014/3/31","2006/3/2",313,5,10832,1
"22450","2014/3/31","2006/5/30",30,16,13253,0.817285898
"22451","2014/3/31","2012/2/18",21,14,18479,0.586137237
"22452","2014/3/31","2011/7/1",284,17,11645,0.93008158
"22453","2014/3/31","2012/5/17",306,10,17016,0.636498002
"22454","2014/3/31","2006/6/4",5,17,19842,0.545798307
"22455","2014/3/31","2012/5/29",4,11,14034,0.771610375
"22456","2014/3/31","2010/8/20",21,11,13675,0.791785009
"22457","2014/3/31","2012/10/14",14,8,8604,1.258319386
"22458","2014/3/31","2009/9/29",80,12,12219,0.885981668
"22459","2014/3/31","2009/7/30",340,10,13199,0.820024244
"22460","2014/3/31","2008/3/14",25,10,12306,0.879466114
"22461","2014/3/31","2011/3/9",229,9,13226,0.818279147
"22462","2014/3/31","2012/12/21",139,21,13986,0.773809524
"22463","2014/3/31","2008/9/20",118,5,11092,0.975567977
"22464","2014/3/31","2012/1/6",360,10,15440,0.700822539
"22465","2014/3/31","2010/4/18",7,13,14791,0.731571226
"22466","2014/3/31","2013/3/21",223,7,16254,0.665714286
"22467","2014/3/31","2010/3/26",529,4,12920,0.8375
"22468","2014/3/31","2010/4/10",135,12,16343,0.662006364
"22469","2014/3/31","2006/8/11",422,9,14213,0.761183424
"22470","2014/3/31","2012/11/20",312,10,11641,0.929284426
"22471","2014/3/31","2007/5/8",203,2,7672,1.41
"22472","2014/3/31","2011/10/10",7,11,14667,0.737498466
"22473","2014/3/31","2008/11/25",2,12,14983,0.721936862
"22474","2014/3/31","2010/12/8",5,14,16723,0.646774502
"22475","2014/3/31","2012/4/10",284,10,15273,0.70816539
"22476","2014/3/31","2007/2/11",275,15,14313,0.75565989
"22477","2014/3/31","2012/1/9",48,8,18612,0.581099828
"22478","2014/3/31","2009/4/28",45,12,16260,0.665126076
"22479","2014/3/31","2006/4/19",49,11,19876,0.544085832
"22480","2014/3/31","2011/4/30",96,13,19968,0.541538462
"22481","2014/3/31","2010/6/1",17,11,13822,0.782320938
"22482","2014/3/31","2011/10/16",4,8,21682,0.498719675
"22483","2014/3/31","2011/1/9",48,11,14189,0.762085418
"22484","2014/3/31","2009/11/4",137,15,18670,0.579169791
"22485","2014/3/31","2008/2/21",128,15,16198,0.66753735
"22486","2014/3/31","2007/4/11",237,12,15911,0.679574508
"22487","2014/3/31","2005/10/31",26,15,16502,0.655216943
"22488","2014/3/31","2011/6/14",64,12,17111,0.631765531
"22489","2014/3/31","2008/3/29",312,14,18021,0.599855724
"22490","2014/3/31","2011/2/25",10,12,15009,0.720220534
"22491","2014/3/31","2012/1/28",425,4,7206,1.5
"22492","2014/3/31","2012/7/31",14,14,19644,0.550208715
"22493","2014/3/31","2005/2/20",146,15,15885,0.680401637
"22494","2014/3/31","2012/10/23",202,14,15356,0.703825215
"22495","2014/3/31","2012/5/9",21,11,18722,0.577272727
"22496","2014/3/31","2012/10/24",8,7,13984,0.772831808
"22497","2014/3/31","2012/4/3",231,7,13912,0.776829356
"22498","2014/3/31","2013/2/4",31,13,14643,0.7379888
"22499","2014/3/31","2006/8/12",285,8,10380,1.041050096
"22500","2014/3/31","2012/5/20",359,7,14213,0.760272286
"22501","2014/3/31","2012/3/31",15,12,17427,0.620056235
"22502","2014/3/31","2012/8/23",17,16,19457,0.555306573
"22503","2014/3/31","2012/4/14",211,9,18163,0.594857678
"22504","2014/3/31","2008/12/28",271,3,16507,0.654521112
"22505","2014/3/31","2011/3/18",73,14,17356,0.622498271
"22506","2014/3/31","2008/11/20",18,12,15842,0.681971973
"22507","2014/3/31","2007/5/23",85,3,17135,0.630484972
"22508","2014/3/31","2012/5/25",480,11,13196,0.818623068
"22509","2014/3/31","2005/10/20",20,19,18647,0.579305518
"22510","2014/3/31","2008/6/5",32,7,9622,1.12260237
"22511","2014/3/31","2010/12/4",249,12,14384,0.750873192
"22512","2014/3/31","2011/7/28",223,14,11857,0.910890613
"22513","2014/3/31","2009/3/5",29,7,10534,1.02521929
"22514","2014/3/31","2013/3/2",46,10,14882,0.725616181
"22515","2014/3/31","2006/5/23",232,8,15846,0.681452101
"22516","2014/3/31","2012/1/1",21,13,16658,0.64821107
"22517","2014/3/31","2009/5/12",370,14,12343,0.874734667
"22518","2014/3/31","2013/3/23",112,7,17557,0.614916557
"22519","2014/3/31","2010/8/27",171,21,13174,0.819492941
"22520","2014/3/31","2009/2/17",69,12,13815,0.781466522
"22521","2014/3/31","2011/1/29",28,13,19243,0.561031024
"22522","2014/3/31","2006/8/31",17,13,12766,0.845661914
"22523","2014/3/31","2011/10/20",317,9,19997,0.539858479
"22524","2014/3/31","2005/5/6",14,14,18618,0.579837791
"22525","2014/3/31","2009/8/22",41,9,11105,0.972069338
"22526","2014/3/31","2004/11/23",9,10,17059,0.63276804
"22527","2014/3/31","2006/7/26",52,7,13193,0.818171
"22528","2014/3/31","2007/12/2",1,28,16549,0.652219469
"22529","2014/3/31","2006/4/28",46,8,15078,0.715815095
"22530","2014/3/31","2012/10/14",34,14,13733,0.785889463
"22531","2014/3/31","2009/4/16",1,6,13015,0.829235498
"22532","2014/3/31","2013/2/2",65,24,14054,0.767875338
"22533","2014/3/31","2012/5/24",131,17,15318,0.704501893
"22534","2014/3/31","2011/4/11",3,13,14567,0.740822407
"22535","2014/3/31","2006/4/29",70,10,14503,0.744081225
"22536","2014/3/31","2006/4/7",84,9,20660,0.522270571
"22537","2014/3/31","2011/4/21",83,15,23002,0.469070081
"22538","2014/3/31","2007/12/2",262,10,16743,0.644409604
"22539","2014/3/31","2009/1/24",412,8,11078,0.973934826
"22540","2014/3/31","2005/10/20",10,12,16984,0.635220796
"22541","2014/3/31","2008/2/25",108,13,18867,0.571814279
"22542","2014/3/31","2012/12/5",30,14,15704,0.686984208
"22543","2014/3/31","2012/9/12",71,6,11175,0.965397763
"22544","2014/3/31","2008/3/8",133,14,16838,0.640657442
"22545","2014/3/31","2008/6/14",118,12,15185,0.710392493
"22546","2014/3/31","2007/11/21",390,12,14891,0.724356994
"22547","2014/3/31","2009/3/23",106,18,17048,0.632683599
"22548","2014/3/31","2011/5/12",17,13,17245,0.62543056
"22549","2014/3/31","2007/9/13",29,14,14245,0.757135837
"22550","2014/3/31","2012/9/15",190,10,13455,0.801543664
"22551","2014/3/31","2006/12/17",112,12,14374,0.750261583
"22552","2014/3/31","2009/4/11",64,21,11815,0.912670334
"22553","2014/3/31","2010/7/22",612,9,17333,0.622119656
"22554","2014/3/31","2008/8/19",117,8,13224,0.815421204
"22555","2014/3/31","2009/8/19",76,9,14141,0.762532353
"22556","2014/3/31","2010/2/1",40,11,16222,0.664696092
"22557","2014/3/31","2011/1/13",46,15,12762,0.844887949
"22558","2014/3/31","2008/7/16",18,17,13047,0.8264214
"22559","2014/3/31","2009/12/21",29,12,15378,0.701126935
"22560","2014/3/31","2012/2/27",148,9,13918,0.774673085
"22561","2014/3/31","2011/1/12",7,9,14526,0.742222222
"22562","2014/3/31","2011/3/9",30,3,12205,0.883365014
"22563","2014/3/31","2012/3/30",16,11,13371,0.806275522
"22564","2014/3/31","2011/5/1",4,13,16803,0.641562816
"22565","2014/3/31","2008/9/4",20,18,14628,0.736946951
"22566","2014/3/31","2009/12/15",93,9,17509,0.615683363
"22567","2014/3/31","2011/6/25",173,15,18371,0.586794404
"22568","2014/3/31","2010/8/10",125,13,14987,0.719274705
"22569","2014/3/31","2012/12/25",37,8,15818,0.681485649
"22570","2014/3/31","2008/11/3",70,10,16764,0.642992723
"22571","2014/3/31","2008/3/3",62,10,18548,0.581072353
"22572","2014/3/31","2012/3/15",22,9,10184,1.058212883
"22573","2014/3/31","2012/2/20",214,6,12804,0.841666667
